Název souboru,Odkaz,Název,Kategorie
VY_32_INOVACE_06-01.pdf,https://drive.google.com/file/d/1h31gio82YOlGm81d58ztXCNs_PTGCcgf/view?usp=drivesdk,Typy přírodních zdrojů,"BIO, ZEK"
VY_32_INOVACE_06-03.pdf,https://drive.google.com/file/d/1uNQPUjI48CI_HSAdG77SRiCk0MSouOOX/view?usp=drivesdk,Fosilní paliva,"BIO, ZEK"
VY_32_INOVACE_04-11.pdf,https://drive.google.com/file/d/1r_xNhiSAhykRDteC0Gb8J3I2bV_bhATm/view?usp=drivesdk,Tundra,"BIO, ZEK"
VY_32_INOVACE_04-09.pdf,https://drive.google.com/file/d/11Vro8zf6RzZTXfI0P0SuRUM-kcfL-owb/view?usp=drivesdk,"Kooperace, symbióza, komenzalismus","BIO, ZEK"
VY_32_INOVACE_04-07.pdf,https://drive.google.com/file/d/1v-n8W2q2mFgh3jPvDQt1z3f87t__66ok/view?usp=drivesdk,"Konkurence, predace, antibióza","BIO, ZEK"
VY_32_INOVACE_04-08.pdf,https://drive.google.com/file/d/1ZudA_aQrLdI2stU72ONYth6xXsSuyxwx/view?usp=drivesdk,Parazitismus,"BIO, ZEK"
VY_32_INOVACE_05-19.pdf,https://drive.google.com/file/d/1PSx0eM1mhevuaMOfdHTm00FyheBS9QfP/view?usp=drivesdk,Ontogenetický vývoj,"BIO, ZEK"
VY_32_INOVACE_04-06.pdf,https://drive.google.com/file/d/1rbziuhsXhaYTbqIx5Zwew0qUeoJrqyFs/view?usp=drivesdk,Ostatní abiotické faktory,"BIO, ZEK"
VY_32_INOVACE_05-13.pdf,https://drive.google.com/file/d/1F7ltk9ASZ1GjWfL7t9X9P8l2Udcquhur/view?usp=drivesdk,Vitamíny,"BIO, ZEK"
VY_32_INOVACE_04-05.pdf,https://drive.google.com/file/d/1Ke20EJboU3PyUU-1Llqxk5WuaKqGPn5b/view?usp=drivesdk,Vliv tepla,"BIO, ZEK"
VY_32_INOVACE_05-16.pdf,https://drive.google.com/file/d/1vhPANuMi6_vN_bsfWJDVkmdMnPwiTpg5/view?usp=drivesdk,Orgány pohlavní soustavy,"BIO, ZEK"
VY_32_INOVACE_04-04.pdf,https://drive.google.com/file/d/1gIX0Yp2jKHKQoR4bH0zA_bSKL49Swpxm/view?usp=drivesdk,Vliv světla,"BIO, ZEK"
VY_32_INOVACE_04-03.pdf,https://drive.google.com/file/d/1D_WJeoANcjduODw-RwRu1cZFFvGe6-b1/view?usp=drivesdk,Abiotické X biotické faktory,"BIO, ZEK"
VY_32_INOVACE_04-01.pdf,https://drive.google.com/file/d/1OXEPolEI7zEYY0Jdpx-YPOpKCmRNfAvk/view?usp=drivesdk,Význam ekologie,"BIO, ZEK"
VY_32_INOVACE_05-12.pdf,https://drive.google.com/file/d/1kgQysGrWw9QQfJf1TWKqDupes4NYZCzC/view?usp=drivesdk,Orgány trávicí soustavy,"BIO, ZEK"
VY_32_INOVACE_05-11.pdf,https://drive.google.com/file/d/1i8koQrlVUozPPRbVKWFWunlwU40z-khz/view?usp=drivesdk,Stavba dýchací soustavy,"BIO, ZEK"
VY_32_INOVACE_04-02.pdf,https://drive.google.com/file/d/1kT9X1ib90KHVpspIt9us9idFIVcoCi8P/view?usp=drivesdk,Základní ekologické pojmy,"BIO, ZEK"
"SPS 4 Stroje a zařízení, Kemka.pdf",https://drive.google.com/file/d/1ZbumtQOBEE7iY8div-AJP4PzvwZDvx4X/view?usp=drivesdk,Skripta Kemka,OSTATNÍ
SPS 3.pdf,https://drive.google.com/file/d/1OQcdYbJqBcsu_T7Sqe-zsAvoim-Coiya/view?usp=drivesdk,Skripta SPS 3,OSTATNÍ
SPS 2.pdf,https://drive.google.com/file/d/1aEqSThasvlAs834EFyUK87OsZJPmYhDF/view?usp=drivesdk,Skripta SPS 2,OSTATNÍ
SPS 1.pdf,https://drive.google.com/file/d/10seGevUtUcYYaBMMmpNFsODHUAvzEbH6/view?usp=drivesdk,Skripta SPS 1,OSTATNÍ
SPS 4.pdf,https://drive.google.com/file/d/1IoIP0nN6BewPu7LWJK3CX6MavgjmeFHy/view?usp=drivesdk,Skripta SPS 4,OSTATNÍ
skripta SPS II-1.pdf,https://drive.google.com/file/d/1Vj470Qq0ytwA719tSzSbWzyPSHOPzdap/view?usp=drivesdk,Skripta SPS II,OSTATNÍ
skripta SPS III.pdf,https://drive.google.com/file/d/1WicIp9p7Qrj2zUxQKYvhdcHkAS4jDLcs/view?usp=drivesdk,Skripta SPS III,OSTATNÍ
skripta SPS I.pdf,https://drive.google.com/file/d/1bmP5FPTh6YHcHCT6o634tLk7v04fxvMo/view?usp=drivesdk,Skripta SPS I,OSTATNÍ
